source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
6054829806275577216,185.3379293350685,-62.28163515187921,1.2105790668398266,0.014247865,84.965645,6.35187,DCEP,FUNDAMENTAL
200708636406382720,75.34662500841718,39.96038109269793,0.6182206182940352,0.021079902,29.32749,7.36267,DCEP,FUNDAMENTAL
1968971582984827136,318.6684694387176,41.71633653100226,0.8637596783621916,0.012504909,69.07365,8.998431,DCEP,FUNDAMENTAL
5933434308006613760,242.48422898479785,-52.04921259517472,1.1671516434379974,0.019872472,58.73208,11.0317955,DCEP,FIRST_OVERTONE
4094784475310672128,274.24882157138273,-19.07583147548117,0.5742031493221923,0.027733965,20.70397,7.682094,DCEP,FUNDAMENTAL
5313887130948758016,142.92069032895037,-49.65498878584853,0.5047402390883815,0.013407684,37.645596,8.937748,DCEP,FUNDAMENTAL
1820309639468685824,299.005263800266,16.634763461606617,1.6673186211551927,0.11061882,15.072648,5.461868,DCEP,FUNDAMENTAL
5337191279937200256,168.04212311082057,-61.75486712042563,0.6884094888834371,0.020292029,33.925117,7.8237414,DCEP,FUNDAMENTAL
512524361613040640,23.180098556266138,63.5938046047051,1.3449081902378146,0.017760761,75.72357,6.6466746,DCEP,FUNDAMENTAL
5521459979795304320,129.42006775171353,-47.361948684366475,0.9309187277868931,0.01592531,58.45529,7.774636,DCEP,FUNDAMENTAL
5334506135119058304,171.27391888580152,-60.73461169166571,0.5609558933481774,0.014276453,39.292385,8.573281,DCEP,FUNDAMENTAL
4154758024243120640,279.7667961302342,-10.822574495994301,0.5351638682027391,0.01992383,26.86049,9.970023,DCEP,FIRST_OVERTONE
4041690364529590144,267.7181112584579,-33.705676248707995,0.72793709911494,0.032087274,22.686163,7.4897914,DCEP,FUNDAMENTAL
3027940437469882880,110.38689819352352,-16.68721769549149,0.5626849651468645,0.02364197,23.800257,9.302669,DCEP,FUNDAMENTAL
4301612233202961024,296.64822806098067,9.156066483011369,1.2145756544395558,0.015476835,78.477005,10.38537,DCEP,FIRST_OVERTONE
473293889810320128,57.10697680743192,59.442268382539986,0.606205056618136,0.01770379,34.241543,10.056244,DCEP,FUNDAMENTAL
5871922507947292032,205.07765290606085,-57.613183920666884,0.5516408883784639,0.026197053,21.057364,7.621872,DCEP,FUNDAMENTAL
5519380081746387328,122.9998341007663,-46.64431879265177,1.2379332654119242,0.03480681,35.565834,5.587531,DCEP,FIRST_OVERTONE
5824464493705913472,229.9404108121685,-66.4960763368322,1.5431832870229811,0.016094733,95.88126,6.469655,DCEP,FUNDAMENTAL
1971722045688053248,320.13706330052696,45.46748915157392,0.5994719516618493,0.012740317,47.053143,8.700169,DCEP,FIRST_OVERTONE
1870258975238302208,310.85076233271076,35.58777650648951,0.8842386287181716,0.01992764,44.37247,6.199011,DCEP,FUNDAMENTAL
4175017625462647168,268.1612443348865,-6.143597122396139,1.3126031176792647,0.03618998,36.269794,5.6400485,DCEP,FUNDAMENTAL
449906659007279744,53.59890502975047,58.41388802289989,0.6434053592450149,0.020777822,30.965967,9.593943,DCEP,FIRST_OVERTONE
5877104712393104000,230.08876432179062,-58.12225500334706,0.5139782235823493,0.030640157,16.77466,11.1874695,DCEP,FUNDAMENTAL
3046774762417915136,109.15680336849539,-11.487297328637455,0.800598461712869,0.029132342,27.481432,7.9389024,DCEP,FUNDAMENTAL
5881995546318024704,232.96911080422214,-59.24980265132013,0.516871604809838,0.015311979,33.756027,8.663814,DCEP,FIRST_OVERTONE
3441819562167767552,85.5963919988074,27.946542840732075,0.5395585625343408,0.014241809,37.885536,12.413714,DCEP,FIRST_OVERTONE
4063883590025929216,268.1183780759619,-26.70348705732585,0.5564356227210346,0.017658686,31.510588,11.9129715,DCEP,MULTI
3112550812164329856,105.47339547677022,-1.1309513289734856,0.5170550855402031,0.01868078,27.678453,8.472794,DCEP,FIRST_OVERTONE
541716257882226560,42.99483489071468,68.8884657149681,2.165511043000819,0.06236879,34.721066,5.731104,DCEP,FIRST_OVERTONE
5855852527008107008,183.19580971296597,-70.15179538057423,1.1706956927919685,0.091859415,12.744428,5.8812647,DCEP,FUNDAMENTAL
4685938791795534208,13.014303320959764,-73.16002109760203,0.8217821262414408,0.13244557,6.204678,17.564255,DCEP,FIRST_OVERTONE
5339394082770287232,167.42134476017733,-58.83771478223414,0.8586829351745597,0.014969537,57.362022,6.5774384,DCEP,FUNDAMENTAL
2015820463470505600,354.3169050377229,62.42898845584973,0.6029154337285701,0.01406193,42.875725,9.329637,DCEP,FUNDAMENTAL
520240420676621184,32.926677501178794,67.069893816871,1.0479253236747126,0.020486066,51.153076,8.105332,DCEP,FIRST_OVERTONE
4057701830728920064,266.89007492146686,-27.830834617754377,2.8057114280856257,0.13998193,20.043385,4.327284,DCEP,FUNDAMENTAL
5302258008774271488,127.18202311384255,-60.12256315648986,0.7926621151908935,0.0138803935,57.1066,7.17335,DCEP,FUNDAMENTAL
5848500161483878400,222.62619590405825,-67.49763221113628,1.1237562713597564,0.019101279,58.83147,7.1436076,DCEP,FIRST_OVERTONE
3398383973788673024,86.41887565024105,18.65688352073927,0.8261683815402833,0.023320442,35.42679,7.9512544,DCEP,FIRST_OVERTONE
4690517982801722880,14.804254972429241,-72.12401932345871,0.5131905136089682,0.08151903,6.295346,16.798294,DCEP,FIRST_OVERTONE
