source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
1977074811892425600,332.26206158309327,51.045844895971065,0.4085105013563146,0.012896581,31.675877,9.062985,DCEP,FUNDAMENTAL
5934736159800681984,244.49447869325417,-51.65270298439105,0.07601985788498698,0.057102613,1.3312851,15.792043,DCEP,FUNDAMENTAL
3331144684519753984,97.81061435509987,11.850344923271823,0.19748797379378383,0.020739406,9.522354,12.753648,DCEP,FUNDAMENTAL
5538569613358406144,117.35518275972201,-38.23934927020358,0.07519832798444845,0.013752985,5.467782,12.674881,DCEP,FUNDAMENTAL
5878175499273790464,221.615857341348,-59.92691990872319,0.2150340984167537,0.060581677,3.5494907,15.334906,DCEP,FUNDAMENTAL
5878208549025425024,222.53141336212448,-59.94206606840121,0.0012578666943292433,0.261568,0.004808947,19.081205,DCEP,FUNDAMENTAL
2201043543752462848,341.0245998907228,61.20705410700987,0.044419651091300444,0.039991233,1.1107347,16.36054,DCEP,FUNDAMENTAL
4065860065255873408,271.5895955455684,-24.586885841109424,-0.023462110394352486,0.116967715,-0.2005862,17.056097,DCEP,FUNDAMENTAL
4658399835222006656,77.88049418592963,-68.22874425751348,-0.12327718467748477,0.10076935,-1.22336,18.103796,DCEP,FIRST_OVERTONE
4658407982710659712,77.96607407088763,-68.1124155637118,0.03559836468842749,0.040417843,0.8807587,16.571417,DCEP,FUNDAMENTAL
4658414133064093056,83.46249784039624,-69.20140838051422,-0.030356281280775034,0.03859922,-0.78644806,16.521746,DCEP,FIRST_OVERTONE
4658464813686769664,82.69106369118039,-68.79081488341872,-0.05559599275211739,0.02013376,-2.761332,14.797153,DCEP,FUNDAMENTAL
5855852527008107008,183.19580971296597,-70.15179538057423,1.1706956927919685,0.091859415,12.744428,5.8812647,DCEP,FUNDAMENTAL
2055076881193162496,301.65276084984924,32.553084935104955,0.17441122135347503,0.025085367,6.9527073,12.979786,DCEP,FUNDAMENTAL
5926569816398338304,257.209130183274,-49.34784834804484,0.14890444342881598,0.048018236,3.1009977,16.140726,DCEP,MULTI
5941190022494709248,247.87117707052454,-48.04014340813642,0.25629866105155436,0.11146259,2.2994142,15.646934,DCEP,FIRST_OVERTONE
4651215218104758144,79.70791126499786,-72.63724146372095,0.024573866544135972,0.038616493,0.6363568,16.376589,DCEP,FIRST_OVERTONE
4657953472113134720,81.6586016930716,-70.15041481771195,0.031154710062956805,0.035175286,0.8856988,16.08088,DCEP,FUNDAMENTAL
4657958110631001856,81.2196455011652,-70.01543178990977,-0.0061788653497475325,0.032157347,-0.19214474,16.141144,DCEP,FUNDAMENTAL
4657968212397774336,81.08410179729883,-69.77352364563329,0.01126436054130402,0.024424274,0.46119532,14.830543,DCEP,FUNDAMENTAL
4657974569000797056,80.71623832274487,-69.79188015415625,-0.045933570060128256,0.028251203,-1.6258978,15.748863,DCEP,FUNDAMENTAL
4657976454399540352,80.45971179246557,-69.76608882419035,-0.03308844645621032,0.022856329,-1.4476712,15.352219,DCEP,FUNDAMENTAL
4657985598481476096,80.41898356399015,-69.59800068692088,-0.05153162380309721,0.0237938,-2.1657586,15.242873,DCEP,FIRST_OVERTONE
4657986693664626048,80.62291791318523,-69.54987529379937,0.0068662206205545116,0.027711306,0.24777687,15.698157,DCEP,FIRST_OVERTONE
4657994806845156992,82.71669605447163,-69.94638322693947,-0.44863330772584087,0.20606802,-2.1771126,15.515062,DCEP,FUNDAMENTAL
4657998135578563840,83.403489194816,-69.90464861274343,0.013947081544696547,0.043817207,0.31830147,15.723418,DCEP,FIRST_OVERTONE
4657998479174968064,83.24323820744412,-69.86549272780134,0.09386554923970869,0.036786873,2.5516045,15.969221,DCEP,FUNDAMENTAL
4690932837970340736,18.50055849986641,-70.56226979844692,0.06282236171187924,0.08039444,0.78142667,17.714333,DCEP,FIRST_OVERTONE
4691023998645738368,17.49607785621034,-69.93793728220842,0.00546552614524843,0.0486807,0.11227296,16.833961,DCEP,FUNDAMENTAL
5856994365517642112,194.75148184559328,-68.57854707760312,0.021339409692282787,0.012982829,1.6436642,13.255069,DCEP,FUNDAMENTAL
5962292154567380352,263.8339517845871,-38.02809086166048,0.09838693888300569,0.019474333,5.052134,13.649132,DCEP,FUNDAMENTAL
4660422150542501504,80.86664364116841,-66.64093803814073,0.030042957386843035,0.020104049,1.4943736,15.1555805,DCEP,FUNDAMENTAL
4660500147153769088,79.86516557713236,-66.10690513943925,-0.01171175182247958,0.027766755,-0.42179045,15.674323,DCEP,FUNDAMENTAL
4660517017786284800,79.5098879865667,-65.85958730655052,0.0038560227448833258,0.039066467,0.09870416,16.425056,DCEP,FIRST_OVERTONE
4660533476085829760,81.66508866204579,-66.1051409838705,0.006498372226757831,0.023001956,0.2825139,15.527039,DCEP,FIRST_OVERTONE
4660735614419541504,82.97052131629225,-65.91235344506546,0.045473073163795036,0.037071835,1.2266206,16.369139,DCEP,FUNDAMENTAL
4660761311184135552,82.30965367473637,-65.54172676330593,0.030156884544447718,0.027548049,1.0947013,15.921902,DCEP,FUNDAMENTAL
4660767294099393024,82.06002692127856,-65.41394293036852,-0.018165386491753886,0.029159369,-0.62296915,15.889361,DCEP,FUNDAMENTAL
4658334517226724480,79.91032719738926,-68.51572705715256,-0.021056882793432048,0.03863582,-0.5450094,16.059116,DCEP,FUNDAMENTAL
5942939586042680832,249.51181504517027,-46.35579197849785,0.14752796262689485,0.028038304,5.2616577,11.438606,DCEP,FUNDAMENTAL
4657518782696873088,87.18416477300237,-69.42791211214512,-0.10823265487479204,0.06837935,-1.5828266,17.738035,DCEP,FUNDAMENTAL
4657542800139580800,88.38381078727782,-69.08072578402768,0.012603818086943438,0.060267504,0.20913124,16.9519,DCEP,FIRST_OVERTONE
4657570910729090048,86.1920450516466,-70.05174218551001,0.010088510702998066,0.03843212,0.26250204,16.044563,DCEP,FUNDAMENTAL
4657624614998404864,85.4641961339368,-69.4034323985165,0.004526156383065159,0.032352485,0.13990135,16.067362,DCEP,FUNDAMENTAL
5321579073778197888,130.00710254646023,-52.330189944056556,0.04123556798564927,0.021007886,1.9628613,15.284998,DCEP,FUNDAMENTAL
2019649650156588928,292.13862882129143,23.488931704505625,0.35776847661087935,0.01571332,22.768484,13.777942,DCEP,FIRST_OVERTONE
2060431262296354432,303.6797353798786,36.32761469378622,0.010261988342524031,0.06107848,0.16801316,16.413656,DCEP,FUNDAMENTAL
4690377382729299328,10.341427302838396,-70.61853103722527,-0.062961146625856,0.022970118,-2.7410023,15.277016,DCEP,FUNDAMENTAL
4690510835974783232,16.334095418553424,-72.03692479539315,-0.023780005704910706,0.03699819,-0.64273435,16.242355,DCEP,FUNDAMENTAL
4690519906947148928,15.193356616845458,-72.06020994113076,0.02565215979117973,0.03394805,0.7556299,16.204086,DCEP,FUNDAMENTAL
4690521281336532864,14.77005367548289,-72.0782340115658,-0.07299970035097783,0.027795412,-2.626322,15.727678,DCEP,FUNDAMENTAL
4690521861139213184,15.00719504707118,-72.02281667051065,-0.10205039506520128,0.06779365,-1.505309,17.323393,DCEP,FUNDAMENTAL
4690528634321096576,16.251558321324396,-71.80813112858797,0.018696058449474834,0.03419148,0.5468046,16.117813,DCEP,FUNDAMENTAL
4690534028800057088,16.085739312287405,-71.67729349718311,-0.06577166552224914,0.047393993,-1.3877637,16.923994,DCEP,FIRST_OVERTONE
4690548975278855168,17.231237011154548,-71.6220926878954,-0.03270446294158122,0.033335883,-0.98105884,16.172235,DCEP,FIRST_OVERTONE
4690554747714942080,17.03548281288509,-71.64369311139711,0.06399088644459952,0.035003927,1.8281059,16.228737,DCEP,FIRST_OVERTONE
4690560795028822912,17.18475730572527,-71.59918035587366,0.0221925006073077,0.031678963,0.70054376,16.154493,DCEP,FIRST_OVERTONE
4690571755787714944,15.241567058698191,-71.87658892956193,-0.05390146429993907,0.04810192,-1.1205678,16.74473,DCEP,FIRST_OVERTONE
4690572855299277184,15.18495411029775,-71.83089336273416,0.7724842434665129,0.15732324,4.9101725,17.62625,DCEP,FUNDAMENTAL
4690576153834090368,15.150270572359481,-71.79161949584801,-0.0476906685482896,0.05775889,-0.8256853,17.003313,DCEP,FIRST_OVERTONE
4690578520345242752,15.447493720234776,-71.78488073936005,-0.11151378680168755,0.06730385,-1.6568708,17.416147,DCEP,FIRST_OVERTONE
4690591714486186496,14.466981292374799,-71.68762817356466,0.003030325746847192,0.093159094,0.0325285,17.940744,DCEP,FIRST_OVERTONE
4690598522023213184,15.878477297402299,-71.4989308621306,0.010450644610398874,0.06258115,0.16699348,17.154898,DCEP,FUNDAMENTAL
4687414817368244864,17.10864785834905,-72.73933496435177,0.09405118483544651,0.09998816,0.94062316,18.257877,DCEP,FIRST_OVERTONE
4687419455958594304,16.874897818345417,-72.65856528631244,-0.044608192695429844,0.06994872,-0.6377271,17.528946,DCEP,FIRST_OVERTONE
4687428492570735744,15.854783270416359,-72.65430737669998,-0.04242568947019079,0.047798753,-0.8875899,16.645864,DCEP,FIRST_OVERTONE
4687442099021833344,17.74338661354934,-72.53415038681852,0.03215402321431781,0.054286305,0.5923045,17.22916,DCEP,FUNDAMENTAL
4687443954447769600,17.18513608827739,-72.55240816552181,0.027429604227306885,0.03166874,0.86614126,15.977156,DCEP,FIRST_OVERTONE
4687446634507064960,17.77489116417525,-72.42023881655656,0.010878297034314931,0.071828,0.15144926,17.613922,DCEP,FUNDAMENTAL
4687453575173683968,18.389385624659166,-72.34033780994723,-0.013487454371686228,0.024496319,-0.5505911,15.567292,DCEP,FIRST_OVERTONE
4687463913149006592,17.529373020024156,-72.25920064961095,-0.01721869828247375,0.051659685,-0.33331016,16.865955,DCEP,FIRST_OVERTONE
4687486835410203904,16.096837384357865,-72.41405127767304,-0.004469817579881685,0.035113633,-0.12729579,16.28544,DCEP,FIRST_OVERTONE
4687491439616185472,15.457503419645827,-72.49892922685102,-0.04587123008115355,0.033316106,-1.3768486,15.844803,DCEP,FUNDAMENTAL
4687492229890516608,15.170961672847222,-72.46550419655327,0.138680349713214,0.05678165,2.4423447,17.234533,DCEP,FIRST_OVERTONE
4687494600712011008,15.745849665949516,-72.37273006015735,-0.0031819489115791286,0.08814527,-0.036098916,16.526037,DCEP,FIRST_OVERTONE
4687507485598133248,16.339188919257786,-72.09337023562702,0.010166184537615933,0.055487018,0.18321735,16.941214,DCEP,FIRST_OVERTONE
4687508344599736320,16.87710947304782,-72.37480724189429,-0.007310957883883324,0.049300652,-0.14829333,16.763823,DCEP,FIRST_OVERTONE
4687521057701932800,18.138003601102465,-71.99350647296993,-0.01302944702556356,0.03769576,-0.34564754,16.013742,DCEP,FIRST_OVERTONE
4687540677112622720,17.457548324295498,-71.80922689163768,-0.10078312618589069,0.06486039,-1.5538471,17.55,DCEP,FIRST_OVERTONE
4687544181785863168,18.993384725993415,-72.29959358185566,0.041535510165918436,0.03772322,1.1010594,16.419624,DCEP,FIRST_OVERTONE
4687564144793518592,19.10211550499439,-72.03441328823442,-0.09610913485101608,0.06374398,-1.5077367,17.455336,DCEP,FUNDAMENTAL
4687565862780484352,18.462376053672614,-72.06258453298165,0.028873943286308358,0.04236205,0.68159926,16.437479,DCEP,FIRST_OVERTONE
4687618673698614912,18.286139468926113,-71.87822680823982,-0.05543782912076265,0.029839631,-1.857859,15.77052,DCEP,FIRST_OVERTONE
4687638842864136576,18.709761295324853,-71.55251198192774,-0.026576195196655352,0.033236276,-0.79961413,16.203884,DCEP,FIRST_OVERTONE
4688406125882660992,4.59248156550155,-74.3518341396313,0.11419526348295941,0.08076877,1.4138541,17.79686,DCEP,MULTI
4688485088865852544,5.1860065552247,-73.80689389907151,0.011809331027513654,0.05767656,0.20475096,17.36,DCEP,FIRST_OVERTONE
4096341040228858240,275.27307925487503,-18.455473829661344,0.37156264187724797,0.018833546,19.728765,9.810608,DCEP,FUNDAMENTAL
4058834396507538304,262.96125432262625,-29.26303557727081,-0.004668220041926856,0.053108055,-0.087900415,15.671578,DCEP,FUNDAMENTAL
5333096114526059520,177.84133812501918,-62.97715188947583,-0.0036135864412690025,0.05755157,-0.06278867,16.540379,DCEP,FUNDAMENTAL
4041168955519718784,264.9707454245503,-35.82681990135652,0.03613661942398151,0.08140777,0.44389644,16.829153,DCEP,FIRST_OVERTONE
4039966910090549248,267.58033864536714,-37.114193412308765,0.03796438358921607,0.03506985,1.0825362,14.808272,DCEP,FUNDAMENTAL
5539107450645759232,118.43777753766591,-36.97038424396259,0.29780850966218786,0.011465859,25.973503,10.684582,DCEP,FUNDAMENTAL
2200929331984972672,337.77213987985704,60.26569421876674,0.31923236537825606,0.0106291175,30.03376,10.903733,DCEP,FIRST_OVERTONE
2027964779892391936,297.0475402944025,27.20036808751821,0.14728852088939395,0.017524915,8.404521,13.937573,DCEP,FUNDAMENTAL
4658443854242205440,82.55668274658208,-68.85192065271316,-0.04461996791106026,0.029707711,-1.5019659,15.706331,DCEP,FUNDAMENTAL
4658455055520124416,83.66514434911068,-68.8100059630067,-5.817023671500516E-4,0.028432086,-0.020459363,15.973228,DCEP,FUNDAMENTAL
5886466366696738688,229.9508068409358,-55.41152266540692,0.09401402654676069,0.13399547,0.70162094,18.089115,DCEP,FUNDAMENTAL
5932384411907425536,242.25952739486038,-55.64097521014136,0.051807328460613464,0.050941363,1.0169992,14.488926,DCEP,FUNDAMENTAL
6705412481366181248,280.6639588251399,-47.073381589556114,0.040940811505625195,0.03358717,1.2189419,15.276649,DCEP,FIRST_OVERTONE
6413667142632646656,278.19914314631757,-75.76056042542612,0.11793253036029958,0.017899638,6.5885425,14.593174,DCEP,FIRST_OVERTONE
5253884788591163648,158.53968633760894,-61.597585664589296,0.09560641624182667,0.015313775,6.243164,13.883629,DCEP,FUNDAMENTAL
2016029409345377024,356.37914997023364,62.72753403696031,0.05049487921206637,0.02135107,2.3649814,15.021676,DCEP,FUNDAMENTAL
4651086059880692480,83.84644893536824,-71.15481970426708,-0.03918351850529801,0.028467817,-1.3764147,15.694636,DCEP,FIRST_OVERTONE
4651351591918194560,80.59980380332208,-71.98853876223191,-0.025712086292869134,0.01912141,-1.3446752,14.7138195,DCEP,FUNDAMENTAL
4657953639528625792,81.63910207850714,-70.11556778660083,0.03786777304919264,0.036109753,1.0486854,16.185566,DCEP,FIRST_OVERTONE
4657963161562604928,81.60616820800145,-69.88907665067246,-0.013625072774880696,0.019013988,-0.7165815,14.949556,DCEP,FIRST_OVERTONE
4657970033513442176,81.17256053753216,-69.72551256010786,0.03213518377105917,0.022233693,1.4453372,15.5222645,DCEP,FUNDAMENTAL
4657970170952374016,81.18864046388863,-69.70019245212737,-0.05070880833446213,0.023291724,-2.177117,15.445522,DCEP,FUNDAMENTAL
4657984189730982912,80.75252611488617,-69.53819958305321,-0.033470307781433443,0.034897927,-0.9590916,15.69982,DCEP,FUNDAMENTAL
4658003602940090112,82.75378038574763,-69.75899771940759,0.023835701571280433,0.024594102,0.96916336,15.345058,DCEP,FUNDAMENTAL
4658004324494881920,82.92037410857152,-69.75082645121915,-0.07058351757973161,0.050598893,-1.3949617,16.830513,DCEP,FIRST_OVERTONE
4658008138428368512,82.3300235448423,-69.83154818712025,-0.1077882814727621,0.03169404,-3.4009006,15.745156,DCEP,FIRST_OVERTONE
4658026864493707776,83.37411534477378,-69.6191572258365,-0.06906737628221311,0.03305826,-2.0892625,16.135273,DCEP,FUNDAMENTAL
2173195216334113536,327.1206559862711,53.02846602046161,0.15352113992898336,0.0120173935,12.774912,12.650664,DCEP,FUNDAMENTAL
4691081375113472256,20.838217642300634,-70.57774946113358,-0.013635482826630047,0.060634226,-0.22488096,17.515902,DCEP,FUNDAMENTAL
4756100930814978048,86.57463321504588,-65.43424453692633,-0.018665520477816753,0.021408102,-0.87189054,15.374935,DCEP,FUNDAMENTAL
4756302446366793856,85.55256372359857,-64.23063882002945,-0.04100238420504338,0.06608049,-0.62049156,17.5308,DCEP,FIRST_OVERTONE
4660419023806273152,81.38979568449494,-66.66068496878046,0.018760194059075773,0.02581314,0.72676915,15.345415,DCEP,FUNDAMENTAL
4660450085011759232,80.57995782345431,-66.15705694268196,-0.009977116010762475,0.021832936,-0.45697546,15.469507,DCEP,FUNDAMENTAL
4660456475923474688,79.56088719166296,-66.63714693468464,-0.026060994755231444,0.019802101,-1.3160722,14.83945,DCEP,FUNDAMENTAL
4660475270701608064,78.87922196031141,-66.41696498492495,-0.0034431455318678205,0.025956735,-0.1326494,15.406323,DCEP,MULTI
4660492313132917248,79.63527525275411,-66.27627287406685,-0.0023063765722410555,0.033145502,-0.06958339,15.445373,DCEP,FUNDAMENTAL
4660510519456222592,79.09431208588099,-66.04185801029674,-0.06496475594948127,0.025967713,-2.501751,15.774243,DCEP,FUNDAMENTAL
4660546635866277376,80.52674132971296,-65.98370093791979,-0.01519644653566078,0.03175237,-0.4785925,15.906006,DCEP,FIRST_OVERTONE
4660638548163993728,80.48970210041047,-65.38750989087737,0.0013620358574716832,0.020438043,0.06664218,15.422631,DCEP,FIRST_OVERTONE
4660641331302809344,80.1896290542264,-65.33141368574287,-0.00754226828488577,0.02586394,-0.29161328,15.804762,DCEP,FUNDAMENTAL
4660665967232524416,84.19545477706373,-66.28942163475986,-0.041152817330595025,0.032606147,-1.2621183,16.141224,DCEP,FIRST_OVERTONE
4660724069546568064,83.2471746932192,-65.54069560298758,0.03912079456534157,0.0284117,1.3769256,15.680524,DCEP,FUNDAMENTAL
5520067276511755008,123.96239003063165,-44.81905011683533,0.1152989174027026,0.012361808,9.327027,12.815186,DCEP,MULTI
4658293079379848448,79.21964579387793,-69.03235510108935,-0.06064527261209265,0.019269582,-3.1472023,14.706132,DCEP,FUNDAMENTAL
4658296519704707072,79.73413584697293,-69.0391376874681,-0.04375760071379888,0.032946922,-1.328124,15.960545,DCEP,FIRST_OVERTONE
4658308202017734912,80.56822921971292,-68.87367401074836,-0.055706128641533875,0.029470542,-1.8902309,15.883584,DCEP,FUNDAMENTAL
4658312015889791104,80.15000568000697,-68.82248469707461,0.07729463037023926,0.03325907,2.3240163,16.055109,DCEP,FIRST_OVERTONE
4658343833072888832,78.80669383889443,-68.88057653011279,-0.05095988315806674,0.05156593,-0.9882471,15.7333765,DCEP,FUNDAMENTAL
4658354690758080768,78.63441215991236,-68.65699232251588,-0.01267289770593186,0.020418385,-0.62066114,15.066612,DCEP,FIRST_OVERTONE
4658358813927829376,78.26700943009564,-68.7715990910569,-0.07278894921967914,0.079385646,-0.91690314,16.055109,DCEP,FUNDAMENTAL
4658366476151074432,77.8326449048435,-68.55203164800159,-0.0182544944502714,0.028918521,-0.6312388,15.589292,DCEP,FUNDAMENTAL
4657419109393412352,87.54627577747667,-69.68941792440008,0.007929584851976892,0.031178493,0.25432867,15.965397,DCEP,FUNDAMENTAL
4657501778913732992,87.67866571275796,-69.60012260791594,-0.04508697062842894,0.027259296,-1.6540035,15.503424,DCEP,FUNDAMENTAL
4657510506287838720,87.75179384978132,-69.4254219334267,-0.005078474660172319,0.02157113,-0.23542926,15.287979,DCEP,FUNDAMENTAL
4657571151247191808,86.13564531848121,-70.02566676518056,-0.0017235026466229132,0.05430728,-0.031736128,16.774012,DCEP,FIRST_OVERTONE
4657606262575283328,86.28537464114902,-69.65032287688743,0.0869400212032025,0.055170566,1.5758406,17.102358,DCEP,FUNDAMENTAL
4657644406214686848,84.62922862215837,-69.4913208432727,0.019995177180593026,0.046545263,0.42958564,16.863178,DCEP,FUNDAMENTAL
4657655775028036864,84.0166468702125,-69.5241792490078,-0.032334348997123834,0.03773551,-0.8568679,16.463226,DCEP,FIRST_OVERTONE
2058895313281315840,303.66548201494203,35.65400146575323,0.24512088277639815,0.01888057,12.982705,11.680613,DCEP,FUNDAMENTAL
336558933011470720,43.87992185360095,42.58881214306101,0.27811871267346366,0.015130591,18.38122,10.82347,DCEP,FIRST_OVERTONE
5868451040512196224,202.88915523478988,-61.582372961443006,0.8889738968619683,0.05180376,17.160412,6.474747,DCEP,FUNDAMENTAL
